TeamId,TeamName,SubmissionDate,Score
53077,gwohl,"2013-07-10 07:37:55",0.75598
52970,"Pranav Modi","2013-07-10 08:23:11",0.76555
52970,"Pranav Modi","2013-07-10 10:05:07",0.78947
47757,DanD,"2013-07-10 12:21:35",0.76077
52553,"Max Berggren","2013-07-10 13:59:44",0.71770
53094,"Pujo Shotka","2013-07-10 14:00:16",0.71770
53097,A.J.,"2013-07-10 14:22:36",0.75598
53100,ekagglisto,"2013-07-10 14:28:53",0.62679
52553,"Max Berggren","2013-07-10 14:36:07",0.72727
53096,"Vincent Simon","2013-07-10 14:38:25",0.77990
52553,"Max Berggren","2013-07-10 14:38:55",0.73206
53102,"Cheekies of the world - unite!","2013-07-10 14:55:05",0.76555
53107,jjmullz,"2013-07-10 15:55:28",0.74641
53108,Camp1127,"2013-07-10 16:08:22",0.72249
53108,Camp1127,"2013-07-10 16:28:29",0.75120
53112,"Don Varley","2013-07-10 16:28:50",0.76555
52979,RUSIECKI_WIKIERA,"2013-07-10 17:16:24",0.76555
53116,"Carlo Baluta","2013-07-10 17:41:18",0.71770
53068,"dew209 .","2013-07-10 18:37:48",0.74163
51977,DrMemory,"2013-07-10 19:08:04",0.70335
53112,"Don Varley","2013-07-10 19:09:42",0.78469
53107,jjmullz,"2013-07-10 20:00:38",0.77033
53123,hintlian,"2013-07-10 21:11:47",0.77990
53024,"Jaafar SAADANI","2013-07-10 21:54:38",0.65072
28288,49355,"2013-07-10 22:40:15",0.75120
53129,SZ902,"2013-07-11 01:38:16",0.76555
52970,"Pranav Modi","2013-07-11 05:08:41",0.79426
53077,gwohl,"2013-07-11 05:38:08",0.77033
53139,May,"2013-07-11 08:35:46",0.00000
53139,May,"2013-07-11 08:44:41",0.76077
53139,May,"2013-07-11 09:03:10",0.76555
53144,"Nick Scheynen","2013-07-11 12:17:06",0.76555
27926,phil,"2013-07-11 14:33:12",0.76555
28288,49355,"2013-07-11 15:26:51",0.77512
28288,49355,"2013-07-11 15:44:28",0.77990
51954,aleph_null,"2013-07-11 16:03:32",0.67943
49325,EasyD,"2013-07-11 18:44:19",0.79426
53116,"Carlo Baluta","2013-07-11 19:34:30",0.75120
53169,JMA,"2013-07-11 20:08:45",0.75598
53169,JMA,"2013-07-11 20:14:11",0.77033
53169,JMA,"2013-07-12 01:32:50",0.77512
52619,xaxtoo,"2013-07-12 01:35:16",0.77512
52477,36117,"2013-07-12 01:58:13",0.81340
53184,"The Mummy","2013-07-12 02:51:24",0.76555
52991,cianmj,"2013-07-12 05:07:53",0.78469
52247,uniflow,"2013-07-12 06:08:38",0.77990
53201,paulshealy,"2013-07-12 09:44:15",0.75598
53214,"Daniel Harman","2013-07-12 12:17:49",0.76555
53078,87530,"2013-07-12 13:44:42",0.76077
53219,"8 Cans","2013-07-12 14:01:13",0.77990
53094,"Pujo Shotka","2013-07-12 14:39:44",0.77512
53225,QED~QED,"2013-07-12 15:02:30",0.74163
53235,AP13,"2013-07-12 18:14:50",0.76555
51977,DrMemory,"2013-07-12 18:36:06",0.76077
28288,49355,"2013-07-12 20:45:36",0.78469
53129,SZ902,"2013-07-12 21:23:55",0.78947
53238,"Mark Cassar","2013-07-12 21:39:08",0.76555
53238,"Mark Cassar","2013-07-12 23:51:06",0.77990
24659,Sabir,"2013-07-13 01:07:40",0.77990
53256,"Nancy Ho","2013-07-13 07:59:36",0.74163
53264,Adessy,"2013-07-13 13:45:13",0.77512
49230,"Tim Lin","2013-07-13 15:43:05",0.73684
45157,desilu,"2013-07-13 17:29:20",0.79426
53282,"Kevin Hwang","2013-07-13 21:51:04",0.73206
53282,"Kevin Hwang","2013-07-13 21:58:57",0.74641
53006,llefebure,"2013-07-13 23:03:06",0.73206
36992,"Amol Naik","2013-07-13 23:36:50",0.77512
53284,haywire,"2013-07-13 23:45:25",0.76555
53282,"Kevin Hwang","2013-07-14 00:32:01",0.76077
53282,"Kevin Hwang","2013-07-14 00:38:38",0.77990
53284,haywire,"2013-07-14 03:43:37",0.77033
49230,"Tim Lin","2013-07-14 05:04:24",0.76555
52870,88840,"2013-07-14 09:04:12",0.77512
52870,88840,"2013-07-14 09:23:57",0.78469
52924,"Florbela Viegas","2013-07-14 09:41:34",0.76555
53102,"Cheekies of the world - unite!","2013-07-14 12:31:37",0.77990
53306,#6019,"2013-07-14 13:37:59",0.70813
52924,"Florbela Viegas","2013-07-14 16:54:37",0.77990
44567,"Trent Edwards","2013-07-14 17:17:53",0.78947
52979,RUSIECKI_WIKIERA,"2013-07-14 17:19:52",0.79426
53314,WIRUS,"2013-07-14 17:57:06",0.63636
53314,WIRUS,"2013-07-14 18:07:45",0.76077
53314,WIRUS,"2013-07-14 18:16:50",0.77990
53314,WIRUS,"2013-07-14 18:25:29",0.79426
53046,"Sean Thompson","2013-07-14 18:42:38",0.62679
53046,"Sean Thompson","2013-07-14 19:57:38",0.63158
53046,"Sean Thompson","2013-07-14 20:12:16",0.74641
53318,kutacz,"2013-07-14 20:24:19",0.79426
25747,"John Lemmon","2013-07-15 00:27:34",0.78469
53325,"John Min","2013-07-15 01:16:35",0.70335
53129,SZ902,"2013-07-15 01:33:09",0.79426
52631,aditya040,"2013-07-15 05:35:07",0.77033
52991,cianmj,"2013-07-15 05:40:48",0.78947
53337,JoshT,"2013-07-15 08:28:23",0.76555
53341,"Nithya Seshachalam(LatentView)","2013-07-15 09:16:37",0.76077
53341,"Nithya Seshachalam(LatentView)","2013-07-15 09:39:33",0.77512
53341,"Nithya Seshachalam(LatentView)","2013-07-15 10:37:46",0.78947
47480,mungingfun,"2013-07-15 16:31:08",0.78469
53024,"Jaafar SAADANI","2013-07-15 16:53:30",0.74163
53050,"Robert Christopherson","2013-07-15 17:31:51",0.77990
53359,"Aditya Reddy","2013-07-15 18:56:49",0.77512
53052,Guillaume,"2013-07-15 19:27:41",0.76555
51977,DrMemory,"2013-07-15 21:54:53",0.80383
45157,desilu,"2013-07-16 00:05:56",0.79904
53378,"Bryce Freshcorn","2013-07-16 00:12:52",0.76555
53381,Mega-D,"2013-07-16 00:42:12",0.76555
52477,36117,"2013-07-16 01:24:26",0.81818
53394,Gnanadeepan,"2013-07-16 07:12:56",0.75120
52991,cianmj,"2013-07-16 09:24:06",0.79426
53404,mkTeam,"2013-07-16 11:16:15",0.77990
53412,"SINP MSU","2013-07-16 14:04:16",0.62679
53417,"Andrew G","2013-07-16 14:19:42",0.76555
53116,"Carlo Baluta","2013-07-16 15:12:15",0.77990
53201,paulshealy,"2013-07-16 15:47:25",0.77512
52862,"mohit narang","2013-07-16 16:22:35",0.78947
53201,paulshealy,"2013-07-16 16:49:33",0.77990
53421,RichardPlunkett,"2013-07-16 17:43:33",0.76077
53424,"Haider Ali","2013-07-16 17:58:11",0.77033
53424,"Haider Ali","2013-07-16 18:24:07",0.77990
53428,pim#,"2013-07-16 20:39:08",0.77990
53427,"Herman Chau","2013-07-16 21:52:36",0.76555
53446,RobRobRob,"2013-07-17 05:38:37",0.76077
53446,RobRobRob,"2013-07-17 05:45:15",0.78469
53447,Ambakhof,"2013-07-17 07:30:03",0.74163
53447,Ambakhof,"2013-07-17 07:59:48",0.75598
53447,Ambakhof,"2013-07-17 08:19:25",0.76555
53447,Ambakhof,"2013-07-17 08:28:43",0.77990
53454,"Nilabh sagar","2013-07-17 08:55:48",0.76555
53434,"Team BitShift","2013-07-17 09:07:35",0.76077
53102,"Cheekies of the world - unite!","2013-07-17 11:19:18",0.79426
53394,Gnanadeepan,"2013-07-17 11:25:08",0.78469
53460,michiexile,"2013-07-17 12:02:34",0.00000
53460,michiexile,"2013-07-17 12:06:35",0.66029
53421,RichardPlunkett,"2013-07-17 12:45:14",0.76555
53421,RichardPlunkett,"2013-07-17 12:46:40",0.77512
53460,michiexile,"2013-07-17 13:11:24",0.77990
53421,RichardPlunkett,"2013-07-17 13:51:43",0.87081
52415,"Sreedharan Varadan","2013-07-17 16:29:39",0.77033
53201,paulshealy,"2013-07-17 16:38:31",0.78947
53248,"Vinod MK","2013-07-17 16:53:26",0.00000
53470,epiconvergence,"2013-07-17 16:57:58",0.77033
53248,"Vinod MK","2013-07-17 17:05:51",0.78469
53472,"Sumit Khanna","2013-07-17 17:27:00",0.37321
52251,44985,"2013-07-17 17:50:49",0.77990
53306,#6019,"2013-07-17 18:41:50",0.77033
53024,"Jaafar SAADANI","2013-07-17 19:07:44",0.75120
53443,caprica,"2013-07-17 22:32:22",0.79426
53078,87530,"2013-07-18 00:11:09",0.76555
53487,"Telesphore LaFrance","2013-07-18 00:25:04",0.75120
53492,"Mike Rai","2013-07-18 02:33:42",0.76555
53496,ckjammer,"2013-07-18 03:20:30",0.76555
53434,"Team BitShift","2013-07-18 04:19:41",0.78469
52617,"Jeremy Whittaker","2013-07-18 06:15:55",0.73206
53461,peter8,"2013-07-18 07:33:17",0.69378
53501,Swetha,"2013-07-18 08:08:54",0.75598
53503,"Amrit Sagar Mohapatra","2013-07-18 09:15:16",0.43062
41875,SSRK,"2013-07-18 09:34:01",0.79426
53506,spidermonkey,"2013-07-18 09:34:55",0.92823
53501,Swetha,"2013-07-18 10:02:55",0.79426
48337,"Patrick Dinneen","2013-07-18 11:46:54",0.77512
53461,peter8,"2013-07-18 11:47:52",0.77033
53511,nitin_sahai,"2013-07-18 11:53:58",0.76555
53481,latentview_nitin,"2013-07-18 12:36:08",0.68421
53513,"Tamas Szuromi","2013-07-18 13:11:21",0.76555
53513,"Tamas Szuromi","2013-07-18 13:27:07",0.77990
53520,pnb,"2013-07-18 14:50:27",0.59330
53520,pnb,"2013-07-18 14:59:26",0.76555
40811,"Wallace Campbell","2013-07-18 15:26:41",0.79904
42841,"AJ Rader","2013-07-18 15:28:50",0.73206
42841,"AJ Rader","2013-07-18 15:33:48",0.75598
53527,"John Bantle","2013-07-18 16:44:27",0.73206
53520,pnb,"2013-07-18 16:56:29",0.77033
53528,"Vildosola ","2013-07-18 17:18:16",0.76555
53534,snifflesnrumjum,"2013-07-18 17:55:10",0.76555
53536,mmarina,"2013-07-18 17:55:48",0.76555
52251,44985,"2013-07-18 18:13:53",0.78469
44425,"Gyula Sámuel Karli","2013-07-18 20:38:30",0.80861
53548,PseudoAnalytics,"2013-07-18 21:24:57",0.00000
53520,pnb,"2013-07-18 21:25:18",0.78469
53548,PseudoAnalytics,"2013-07-18 21:41:15",0.74641
53548,PseudoAnalytics,"2013-07-18 22:01:11",0.75120
52814,kxx,"2013-07-18 22:06:47",0.79426
53554,"Abhishek Sharma ( latentview)","2013-07-18 22:31:45",0.76555
53548,PseudoAnalytics,"2013-07-19 00:13:44",0.77990
53116,"Carlo Baluta","2013-07-19 00:28:48",0.78469
53568,MelT,"2013-07-19 04:30:54",0.76555
53574,"Amit Dhanda","2013-07-19 05:38:17",0.76555
53511,nitin_sahai,"2013-07-19 05:40:40",0.77512
53574,"Amit Dhanda","2013-07-19 05:46:37",0.77512
53573,"vishal sodani","2013-07-19 06:04:17",0.37321
53573,"vishal sodani","2013-07-19 06:38:04",0.65550
53554,"Abhishek Sharma ( latentview)","2013-07-19 06:51:48",0.77033
53579,Nibedan,"2013-07-19 07:02:28",0.71292
53578,"Pallavi Prakash","2013-07-19 07:04:55",0.72249
31641,roby2358,"2013-07-19 07:20:08",0.76077
53582,"Amit Dhanda(LatentView)","2013-07-19 07:42:54",0.77033
53583,"Neal Manjeshwar(LatentView)","2013-07-19 07:57:31",0.77512
53582,"Amit Dhanda(LatentView)","2013-07-19 08:06:08",0.77512
53284,haywire,"2013-07-19 08:32:40",0.77990
53481,latentview_nitin,"2013-07-19 09:28:19",0.77033
53501,Swetha,"2013-07-19 09:42:38",0.80383
31965,Heman(t),"2013-07-19 10:09:04",0.76555
53579,Nibedan,"2013-07-19 10:34:57",0.72727
53595,"Hatim Hakeel","2013-07-19 11:21:53",0.62679
53460,michiexile,"2013-07-19 11:30:43",0.78469
53599,"Rafi Kamal","2013-07-19 11:41:45",0.76555
53595,"Hatim Hakeel","2013-07-19 11:52:05",0.77990
53587,chainz04,"2013-07-19 13:02:10",0.67464
52631,aditya040,"2013-07-19 16:01:12",0.77512
53617,"Shuaib Mohammad","2013-07-19 17:58:27",0.74163
53621,SerafimKO,"2013-07-19 19:15:48",0.71292
53284,haywire,"2013-07-19 22:40:50",0.78469
31641,roby2358,"2013-07-20 00:03:19",0.77033
53641,"Indeewari Wijesiri","2013-07-20 08:01:48",0.74163
52543,sanilg,"2013-07-20 08:21:52",0.77033
53646,zuch,"2013-07-20 09:18:12",0.76077
53646,zuch,"2013-07-20 09:46:44",0.76555
53470,epiconvergence,"2013-07-20 09:48:28",0.77512
53608,chongman,"2013-07-20 10:01:11",0.74641
53113,Level01,"2013-07-20 11:03:46",0.71770
48337,"Patrick Dinneen","2013-07-20 11:14:00",0.77990
53443,caprica,"2013-07-20 12:51:17",0.79904
52219,undergrounder,"2013-07-20 14:02:33",0.78469
53657,VikasAgrawal,"2013-07-20 16:19:13",0.76555
36992,"Amol Naik","2013-07-20 18:20:53",0.78947
53661,"Sai Kumar Arava","2013-07-20 18:28:43",0.74641
53669,BlitzAction,"2013-07-20 22:39:22",0.70813
53673,"Julien Alexandre","2013-07-20 23:29:22",0.66029
53673,"Julien Alexandre","2013-07-20 23:44:39",0.77512
47805,AMCE,"2013-07-21 00:22:13",0.79426
53633,SVMJunkie,"2013-07-21 01:47:52",0.76555
53676,"Tomorrow's Joe","2013-07-21 04:20:12",0.68421
53678,"Umpire Venkat","2013-07-21 04:28:26",0.70813
53568,MelT,"2013-07-21 05:04:56",0.77990
52862,"mohit narang","2013-07-21 07:04:50",0.79426
53676,"Tomorrow's Joe","2013-07-21 08:00:45",0.77990
53685,Prasanth,"2013-07-21 10:41:45",0.76555
53657,VikasAgrawal,"2013-07-21 11:05:01",0.77512
53679,fluchess,"2013-07-21 11:23:50",0.77990
53690,Mornifle,"2013-07-21 13:16:56",0.76555
53649,LoreRossi,"2013-07-21 14:12:21",0.55024
53694,Vathsala,"2013-07-21 14:27:25",0.76555
53695,"Vamanan Sriram","2013-07-21 14:43:32",0.62679
53649,LoreRossi,"2013-07-21 15:23:45",0.55502
53698,"swarnim kulkarni","2013-07-21 15:33:32",0.76555
53703,samicastro,"2013-07-21 16:10:14",0.76555
53703,samicastro,"2013-07-21 17:01:33",0.77990
27926,phil,"2013-07-21 18:24:09",0.77512
46767,"Adriano W Almeida","2013-07-21 18:33:28",0.73684
53711,"Agnieszka Uba","2013-07-21 19:44:41",0.55024
53711,"Agnieszka Uba","2013-07-21 19:47:34",0.55981
45903,"Erik Larson","2013-07-21 19:47:37",0.79426
53673,"Julien Alexandre","2013-07-21 20:58:33",0.78947
51885,"Garret Vo","2013-07-21 21:12:00",0.69378
53717,"Julie Tseng-Crank","2013-07-21 21:33:04",0.77033
53716,bloomen,"2013-07-21 21:59:41",0.78469
52533,opeclay,"2013-07-21 23:10:13",0.78947
53446,RobRobRob,"2013-07-21 23:39:19",0.79904
41865,jsolis,"2013-07-21 23:41:44",0.77512
53649,LoreRossi,"2013-07-22 00:00:36",0.77512
52533,opeclay,"2013-07-22 00:07:23",0.79904
53727,"Maldon Salt","2013-07-22 03:32:42",0.77033
53678,"Umpire Venkat","2013-07-22 03:55:13",0.75598
53731,"Janu Verma","2013-07-22 04:13:28",0.76077
53716,bloomen,"2013-07-22 04:36:38",0.80383
53731,"Janu Verma","2013-07-22 05:33:08",0.77512
53733,"Michael Wong","2013-07-22 05:49:07",0.76555
53737,"Mohammed Rafi Kaja","2013-07-22 07:50:41",0.76555
53741,BrisDataScience,"2013-07-22 08:34:35",0.76555
53743,"Shantanu Deo","2013-07-22 08:54:22",0.76555
53737,"Mohammed Rafi Kaja","2013-07-22 09:02:05",0.77512
52675,"Chandrashekhar Iyer","2013-07-22 09:05:45",0.77990
53743,"Shantanu Deo","2013-07-22 09:26:26",0.77990
53746,"Sergei Shvec","2013-07-22 09:43:02",0.76555
53749,"Eric Smith","2013-07-22 12:21:04",0.76555
53470,epiconvergence,"2013-07-22 12:54:20",0.78947
53751,"Arnaud Bouchard","2013-07-22 13:29:39",0.76555
47757,DanD,"2013-07-22 14:08:05",0.76555
45842,Torsten,"2013-07-22 14:44:03",0.77033
53758,"Jasper Chen","2013-07-22 15:47:07",0.76555
53760,Hector,"2013-07-22 16:05:42",0.77512
48337,"Patrick Dinneen","2013-07-22 16:24:28",0.78469
45842,Torsten,"2013-07-22 17:16:58",0.77990
53746,"Sergei Shvec","2013-07-22 17:39:15",0.77512
53764,"Rokas Narkus","2013-07-22 18:22:59",0.77990
53773,"DJ Rose","2013-07-22 20:24:43",0.76555
53774,"Steven Young","2013-07-22 20:47:20",0.76555
53764,"Rokas Narkus","2013-07-22 21:41:09",0.78469
53780,"Attila Balogh","2013-07-22 21:58:51",0.74641
53783,"Madison May","2013-07-22 23:21:14",0.62679
53781,FrankZ,"2013-07-22 23:52:53",0.75598
32624,chroma,"2013-07-23 00:29:48",0.77033
53470,epiconvergence,"2013-07-23 00:44:15",0.79426
53470,epiconvergence,"2013-07-23 00:55:02",0.79904
53792,Team_Cat_Meme,"2013-07-23 02:28:21",0.75598
53798,djamanning,"2013-07-23 04:37:59",0.76555
53798,djamanning,"2013-07-23 05:11:59",0.77990
53792,Team_Cat_Meme,"2013-07-23 05:26:54",0.76077
53733,"Michael Wong","2013-07-23 06:10:09",0.77512
53461,peter8,"2013-07-23 10:23:43",0.79426
53819,skybird,"2013-07-23 11:56:21",0.73206
53633,SVMJunkie,"2013-07-23 12:06:22",0.77990
53750,sweemeng,"2013-07-23 12:15:48",0.74641
53826,Ants,"2013-07-23 16:27:30",0.76555
53063,katsu,"2013-07-23 17:15:54",0.77990
52057,"Imperio do Amor","2013-07-23 19:43:21",0.77990
53845,kmd024000,"2013-07-23 20:36:42",0.76555
53783,"Madison May","2013-07-23 22:19:22",0.72727
53845,kmd024000,"2013-07-24 00:00:25",0.77990
53877,ragulin,"2013-07-24 04:59:47",0.00000
53877,ragulin,"2013-07-24 05:20:32",0.66986
53857,"Niels Stig Hansen","2013-07-24 07:01:16",0.76555
53649,LoreRossi,"2013-07-24 10:42:24",0.77990
53893,Bulletje,"2013-07-24 13:44:50",0.75120
53900,"Sajeev SP","2013-07-24 15:01:06",0.75598
52057,"Imperio do Amor","2013-07-24 15:24:55",0.79426
53903,"Kalyne Chagas","2013-07-24 15:38:38",0.77512
42358,"Fulgerica Ghiocel","2013-07-24 15:52:17",0.77990
53404,mkTeam,"2013-07-24 16:09:59",0.78469
53764,"Rokas Narkus","2013-07-24 17:58:02",0.78947
53909,ube_halaya,"2013-07-24 18:09:15",0.55024
49175,geraud,"2013-07-24 19:00:05",0.77033
53903,"Kalyne Chagas","2013-07-24 20:19:57",0.79426
53108,Camp1127,"2013-07-24 21:43:53",0.76077
53857,"Niels Stig Hansen","2013-07-24 22:16:48",0.77033
53678,"Umpire Venkat","2013-07-25 01:17:19",0.77033
53731,"Janu Verma","2013-07-25 01:45:55",0.77990
53731,"Janu Verma","2013-07-25 01:52:10",0.78469
53678,"Umpire Venkat","2013-07-25 01:54:31",0.78947
53893,Bulletje,"2013-07-25 03:56:55",0.76555
53599,"Rafi Kamal","2013-07-25 08:02:10",0.78469
53948,"Wing Fung Leo Lau","2013-07-25 08:59:33",0.72249
53895,"The three musketeers","2013-07-25 10:53:59",0.76555
53895,"The three musketeers","2013-07-25 12:54:55",0.77512
53967,yokota,"2013-07-25 17:19:13",0.72249
53967,yokota,"2013-07-25 17:31:23",0.78947
53976,ianmcook,"2013-07-25 18:46:31",0.77512
53973,jrmuller,"2013-07-25 18:48:40",0.72727
53877,ragulin,"2013-07-25 21:12:11",0.79426
24537,"Thomas Legrand","2013-07-25 21:28:08",0.78947
53428,pim#,"2013-07-25 21:34:38",0.78469
31641,roby2358,"2013-07-26 00:17:28",0.77990
53992,Crank,"2013-07-26 00:31:37",0.77990
53455,Encore,"2013-07-26 10:39:41",0.77033
54006,87665,"2013-07-26 11:16:35",0.75120
54006,87665,"2013-07-26 12:45:15",0.76077
54018,"Viji Ramesh","2013-07-26 15:24:30",0.73684
54023,"Danny J","2013-07-26 15:47:17",0.76555
54029,Minnesota,"2013-07-26 19:23:39",0.77512
54030,Jayb,"2013-07-26 19:34:16",0.79426
54031,DataDude,"2013-07-26 19:47:13",0.77512
54037,liliangc,"2013-07-26 20:19:47",0.77990
52814,kxx,"2013-07-26 21:49:05",0.79904
53527,"John Bantle","2013-07-26 22:35:39",0.76077
53527,"John Bantle","2013-07-26 22:44:14",0.76555
54041,Zakalwe,"2013-07-26 23:25:06",0.76555
54043,"Joe Regan","2013-07-26 23:34:56",0.74163
54044,Ashes,"2013-07-26 23:41:17",0.74641
53024,"Jaafar SAADANI","2013-07-26 23:50:00",0.77512
54044,Ashes,"2013-07-26 23:55:24",0.77033
54044,Ashes,"2013-07-26 23:58:14",0.77512
54047,JBDartmouth,"2013-07-27 00:51:21",0.73206
54043,"Joe Regan","2013-07-27 01:03:12",0.76555
54043,"Joe Regan","2013-07-27 01:14:50",0.77512
54051,"Ernesto Ulloa","2013-07-27 02:12:11",0.77512
54049,"Peter Tia","2013-07-27 02:57:08",0.76555
54049,"Peter Tia","2013-07-27 03:44:28",0.77990
43161,Orvisian,"2013-07-27 10:11:40",0.77990
54066,daryjusz,"2013-07-27 10:31:43",0.76555
54068,hxu,"2013-07-27 10:44:45",0.75120
54068,hxu,"2013-07-27 11:12:16",0.77990
52642,"Manjush Cool","2013-07-27 12:10:28",0.77990
54072,SnakeHunt2012,"2013-07-27 12:17:21",0.74163
54078,Brucellosis,"2013-07-27 13:46:56",0.78947
54074,49872,"2013-07-27 14:05:00",0.66507
47912,"Vincent Paver","2013-07-27 15:43:08",0.94258
54085,CurseOfDimensionality,"2013-07-27 16:29:12",0.72249
54095,Reda,"2013-07-27 18:17:42",0.75120
54095,Reda,"2013-07-27 18:24:13",0.77990
47805,AMCE,"2013-07-27 19:06:31",0.80861
54110,-MDG-,"2013-07-27 20:26:00",0.77990
54111,nathan.cunningham,"2013-07-27 20:31:05",0.59330
54111,nathan.cunningham,"2013-07-27 20:38:33",0.76555
27926,phil,"2013-07-27 21:02:14",0.77990
54116,Ram.,"2013-07-27 23:29:18",0.76555
54121,kpax_bisonica,"2013-07-28 00:41:33",0.76555
54128,"Benjamin Chu","2013-07-28 04:46:11",0.76555
54129,Skandar,"2013-07-28 05:51:54",0.78469
54128,"Benjamin Chu","2013-07-28 07:02:26",0.77990
54161,uwpz,"2013-07-28 11:26:36",0.76555
44019,crcstr,"2013-07-28 11:27:10",0.77990
54162,retroSpaz,"2013-07-28 12:29:25",0.77512
53470,epiconvergence,"2013-07-28 13:23:17",0.80383
54172,yatin,"2013-07-28 16:10:50",0.76555
51821,"Or Neeman","2013-07-28 16:30:19",0.77990
52540,Ark71,"2013-07-28 16:43:02",0.40670
54184,shama,"2013-07-28 20:06:48",0.76555
54188,"Caleb Robinson","2013-07-28 21:15:43",0.76555
54189,"Sander Mak","2013-07-28 21:50:39",0.63158
54188,"Caleb Robinson","2013-07-28 21:51:38",0.77512
45157,desilu,"2013-07-28 21:56:11",0.80383
54203,"Tom S","2013-07-29 03:16:44",0.00000
54203,"Tom S","2013-07-29 03:22:06",0.77512
53741,BrisDataScience,"2013-07-29 09:55:14",0.77990
53455,Encore,"2013-07-29 11:01:00",0.78469
53404,mkTeam,"2013-07-29 11:06:48",0.78947
53404,mkTeam,"2013-07-29 11:16:10",0.79426
25983,Heraclitus,"2013-07-29 11:36:55",0.80383
53404,mkTeam,"2013-07-29 12:16:56",0.79904
54238,zaphkiel,"2013-07-29 13:32:47",0.77033
54239,"Thomas Veith","2013-07-29 14:39:46",0.75598
54189,"Sander Mak","2013-07-29 19:59:28",0.75598
54261,"Ivan Rukavina","2013-07-29 21:25:09",0.76555
54189,"Sander Mak","2013-07-29 21:41:00",0.77990
54267,LexMortis,"2013-07-29 23:08:42",0.00000
54267,LexMortis,"2013-07-29 23:12:00",0.76555
54085,CurseOfDimensionality,"2013-07-30 04:40:28",0.73206
54279,JubertRoldan,"2013-07-30 04:40:46",0.76555
54085,CurseOfDimensionality,"2013-07-30 04:45:41",0.77990
53455,Encore,"2013-07-30 05:59:35",0.78947
54281,eric.miller,"2013-07-30 06:06:30",0.75598
53967,yokota,"2013-07-30 06:11:21",0.79426
54284,"Tom Yo","2013-07-30 06:46:57",0.78469
54289,Katsumi,"2013-07-30 08:00:38",0.77033
54289,Katsumi,"2013-07-30 08:02:06",0.77512
54290,"Adam Bomb","2013-07-30 08:22:14",0.76077
54250,julien,"2013-07-30 08:27:24",0.78947
54267,LexMortis,"2013-07-30 09:49:42",0.77033
54258,"Gabriel Benjamim de Carvalho","2013-07-30 16:26:30",0.65550
54203,"Tom S","2013-07-30 16:56:58",0.78469
54021,"Rui Escada","2013-07-30 17:22:08",0.74163
54313,smota,"2013-07-30 17:48:50",0.77512
54313,smota,"2013-07-30 17:52:38",0.79426
53527,"John Bantle","2013-07-30 18:07:37",0.78947
54315,"Heather Chisholm","2013-07-30 18:32:45",0.76555
47217,TimSim,"2013-07-30 19:46:53",0.77990
54322,kaonwarb,"2013-07-30 22:04:27",0.00000
54322,kaonwarb,"2013-07-30 22:06:44",0.74641
54203,"Tom S","2013-07-31 02:17:06",0.78947
54313,smota,"2013-07-31 07:47:29",0.79904
54366,freshminer,"2013-07-31 08:24:52",0.75120
54367,G13,"2013-07-31 08:28:05",0.73206
52037,"Jesus Gironda","2013-07-31 09:46:12",0.65072
52037,"Jesus Gironda","2013-07-31 10:09:25",0.76555
54281,eric.miller,"2013-07-31 10:45:14",0.77990
54384,"James Coll","2013-07-31 15:09:49",0.76555
54129,Skandar,"2013-07-31 16:27:52",0.78947
53845,kmd024000,"2013-07-31 17:32:34",0.78469
53845,kmd024000,"2013-07-31 17:39:19",0.78947
54397,"Charles Yorek","2013-07-31 18:15:46",0.76555
54401,"Tom Burke","2013-07-31 19:27:17",0.42584
54392,Jornstein,"2013-07-31 19:45:56",0.77033
54401,"Tom Burke","2013-07-31 19:54:41",0.57416
44019,crcstr,"2013-07-31 21:48:00",0.78947
53857,"Niels Stig Hansen","2013-07-31 22:04:50",0.77990
54401,"Tom Burke","2013-07-31 22:25:04",0.73684
54418,danielc,"2013-07-31 23:16:24",0.48325
54418,danielc,"2013-08-01 00:14:00",0.52632
54418,danielc,"2013-08-01 00:18:56",0.56938
53792,Team_Cat_Meme,"2013-08-01 03:07:32",0.77033
54424,"Jr R","2013-08-01 03:27:52",0.76555
50210,55444,"2013-08-01 04:38:00",0.77990
54290,"Adam Bomb","2013-08-01 04:40:44",0.77990
54430,Scire,"2013-08-01 05:12:53",0.77033
53284,haywire,"2013-08-01 05:29:49",0.78947
54435,"m team","2013-08-01 06:48:40",0.76555
54435,"m team","2013-08-01 07:03:26",0.77990
53284,haywire,"2013-08-01 07:26:10",0.79426
52037,"Jesus Gironda","2013-08-01 09:54:59",0.77990
54443,"No ACM!","2013-08-01 10:14:12",0.76555
44698,Sathish_Jayaraman(LatentView),"2013-08-01 10:16:05",0.77033
44698,Sathish_Jayaraman(LatentView),"2013-08-01 10:33:54",0.78469
44698,Sathish_Jayaraman(LatentView),"2013-08-01 10:38:50",0.79904
54445,HiYoung,"2013-08-01 10:47:12",0.71292
54443,"No ACM!","2013-08-01 10:47:14",0.77990
54445,HiYoung,"2013-08-01 11:10:32",0.75120
54447,"Syed Afroz Hussain","2013-08-01 11:17:14",0.74641
54449,"Sandeep Jha","2013-08-01 11:28:10",0.76077
54449,"Sandeep Jha","2013-08-01 11:37:30",0.77512
54450,qtips,"2013-08-01 12:12:59",0.76555
54450,qtips,"2013-08-01 12:47:08",0.77990
54455,htnek,"2013-08-01 13:35:10",0.71292
